Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
172,-209190,0,-209190,0,-209190,0
173,-209160,0,-209198,0,-209160,0
174,-209200,0,-209200,0,-209200,0
175,-209200,0,-209200,0,-209200,0
176,-209200,0,-209200,0,-209200,0
177,-209200,0,-209200,0,-209200,0
178,-209200,0,-209200,0,-209200,0
179,-209200,0,-209200,0,-209200,0
180,-209200,0,-209200,0,-209200,0
181,-198740,0,-208607.5,0,-198740,0
182,-209200,0,-209200,0,-209200,0
183,7020,0,-70170.5,0,7020,0
184,-209200,0,-209200,0,-209200,0
185,-209200,0,-209200,0,-209200,0
186,-209200,0,-209200,0,-209200,0
187,-209200,0,-209200,0,-209200,0
188,-209190,0,-209190,0,-209190,0
189,-209200,0,-209200,0,-209200,0
190,-209100,0,-209154,0,-209100,0
191,-209200,0,-209200,0,-209200,0
192,-209200,0,-209200,0,-209200,0
193,-198900,0,-206694.5,0,-198900,0
194,15800,0,-172484.5,0,15800,0
195,-209200,0,-209200,0,-209200,0
196,-209010,0,-209098,0,-209010,0
197,-209200,0,-209200,0,-209200,0
198,-208970,0,-209138.5,0,-208970,0
199,-208920,0,-209159,0,-208920,0
200,-209200,0,-209200,0,-209200,0
201,2490,0,-128628.5,0,2490,0
202,-209200,0,-209200,0,-209200,0
203,2410,0,-8129.5,0,2410,0
204,2470,0,-189283,0,2470,0
205,-199310,0,-208705.5,0,-199310,0
206,-209200,0,-209200,0,-209200,0
207,-198770,0,-206060.5,0,-198770,0
208,-209200,0,-209200,0,-209200,0
209,-209200,0,-209200,0,-209200,0
210,-209100,0,-209183,0,-209100,0
211,-209200,0,-209200,0,-209200,0
212,-209200,0,-209200,0,-209200,0
213,-209190,0,-209190,0,-209190,0
214,-209200,0,-209200,0,-209200,0
215,-209190,0,-209190,0,-209190,0
216,-209200,0,-209200,0,-209200,0
217,-209160,0,-209198,0,-209160,0
218,-209200,0,-209200,0,-209200,0
219,-209200,0,-209200,0,-209200,0
220,-209200,0,-209200,0,-209200,0
221,-209140,0,-209195,0,-209140,0
222,2150,0,-37735.5,0,2150,0
223,-209140,0,-209197,0,-209140,0
224,-208960,0,-209061,0,-208960,0
225,-209190,0,-209190,0,-209190,0
226,-209200,0,-209200,0,-209200,0
227,-209190,0,-209190,0,-209190,0
228,-209200,0,-209200,0,-209200,0
229,-209130,0,-209186.5,0,-209130,0
230,-209200,0,-209200,0,-209200,0
231,-209200,0,-209200,0,-209200,0
232,-199870,0,-208733.5,0,-199870,0
233,5070,0,-198015.5,0,5070,0
234,-209200,0,-209200,0,-209200,0
235,-186280,0,-204740.5,0,-186280,0
236,-209200,0,-209200,0,-209200,0
237,-198600,0,-208665,0,-198600,0
238,5490,0,-120293,0,5490,0
239,-197430,0,-206474,0,-197430,0
240,2130,0,-196219,0,2130,0
241,-209200,0,-209200,0,-209200,0
242,-209200,0,-209200,0,-209200,0
243,-209200,0,-209200,0,-209200,0
244,-189220,0,-199674.5,0,-189220,0
245,-199720,0,-208711,0,-199720,0
246,-209200,0,-209200,0,-209200,0
247,-180290,0,-195437.5,0,-180290,0
248,-198380,0,-207642,0,-198380,0
249,-209200,0,-209200,0,-209200,0
250,-199260,0,-208703,0,-199260,0
251,-180270,0,-206385.5,0,-180270,0
252,1880,0,-142069.5,0,1880,0
253,6470,0,-59658.5,0,6470,0
254,-199290,0,-207270,0,-199290,0
255,-198280,0,-205973.5,0,-198280,0
256,-198780,0,-208676,0,-198780,0
257,-209200,0,-209200,0,-209200,0
258,-198610,0,-208182,0,-198610,0
259,-198580,0,-207714,0,-198580,0
260,-209200,0,-209200,0,-209200,0
261,1580,0,-196070.5,0,1580,0
262,2480,0,-110843,0,2480,0
263,-209200,0,-209200,0,-209200,0
264,-209200,0,-209200,0,-209200,0
265,1980,0,-180048,0,1980,0
266,-209200,0,-209200,0,-209200,0
267,-209150,0,-209191,0,-209150,0
268,-209200,0,-209200,0,-209200,0
269,-209200,0,-209200,0,-209200,0
270,-209200,0,-209200,0,-209200,0
271,-209140,0,-209193.5,0,-209140,0
272,8990,0,-17069,0,8990,0
273,1670,0,-181927,0,1670,0
274,1760,0,-154470,0,1760,0
275,2190,0,-155407,0,2190,0
276,-209200,0,-209200,0,-209200,0
